Algorithm,Seed,Population,Generation,Solutions,TimeDelta,GD,IGD,HV,S,STE
NSGA3,1,101,85,101,4.125307,0.008120189397280968,0.05920123183017957,0.7952500052424226,0.005606436047890343,0.00010372592014391938
NSGA3,1,132,90,132,3.52283,0.007673192178333159,0.05507514765729493,0.8003615159120281,0.009854937816623267,0.00023544115625516763
NSGA3,1,136,95,136,4.224074,0.007532895396191158,0.05874860734729977,0.8009560509233806,0.013179911012712315,0.00042032292007198696
NSGA3,1,181,100,181,3.98841,0.00649456923955734,0.05655879667805431,0.8013573624116069,0.008569465437637525,0.0001794980569882452
NSGA3,1,185,105,185,4.468099,0.0059608519491689185,0.05494395668755597,0.8032856565073239,0.00820427457897719,0.00016376993574411885
NSGA3,1,178,110,178,4.011465,0.006214539778315568,0.05302521472011626,0.8112087280766991,0.00892463175084811,0.00018989699247661773
NSGA3,1,188,115,188,4.247148,0.006201105252907369,0.05404779545883764,0.8113303571358469,0.01099871814846285,0.0002883308610498948
NSGA3,1,189,120,189,3.656377,0.006139810095893352,0.05850702402917167,0.8119307430553326,0.005657851131364294,0.00010585258513623115
NSGA3,1,210,125,210,3.965462,0.005941212701338015,0.05714385932612096,0.8122036549318378,0.0048528177622660165,7.851049870720809e-05
NSGA3,1,208,130,208,4.34298,0.005957979538505678,0.054961208445059896,0.8164387059777293,0.005063384039182935,8.276045508377728e-05
NSGA3,1,216,135,216,3.9694469999999997,0.0058162809360330706,0.047742839582781686,0.8185393619545526,0.008155666828032529,0.00015405474290476666
NSGA3,1,221,140,221,5.839552,0.006247887242845729,0.04737908079839482,0.8238838220975624,0.010619979020335053,0.0002576537697593281
NSGA3,1,213,145,213,3.876906,0.006131042612321057,0.05119359088816957,0.8258457538990446,0.006112017901102356,0.00011695991534038174
NSGA3,1,211,150,211,3.59435,0.006120605774471793,0.045215116054670705,0.8284811501431257,0.008709861421055731,0.00017320339406773577
NSGA3,1,215,155,215,4.23749,0.00627968241248653,0.050355837163079196,0.829236949677604,0.006174925810885825,0.0001193505388326381
NSGA3,1,225,160,225,5.677968,0.006480773305152285,0.0498393248620582,0.8297374314428358,0.006035486292468488,0.00011321078995894439
NSGA3,1,234,165,234,5.131396,0.0062113135014540835,0.049728840843400464,0.8304622296194947,0.005387977071569622,9.035158550461987e-05
NSGA3,1,213,170,213,5.169376,0.0065504502543903605,0.04157551148238784,0.8353370123796979,0.008809682917879346,0.0001651854421800167
NSGA3,1,212,175,212,4.987518,0.006601605304208654,0.0429078276532498,0.8359823617018124,0.008756138344203647,0.00017098213150182435
NSGA3,1,215,180,215,4.82106,0.005970850487555865,0.04198554731858897,0.8371652826682476,0.008754512832310204,0.0001694412689689134
NSGA3,1,220,185,220,4.675131,0.005908225582881467,0.046835611751812174,0.8364604652364541,0.003146517470483915,2.876898608541404e-05
NSGA3,1,208,190,208,5.433433,0.006047421541790696,0.04292007196661725,0.8418380465302537,0.005859438003301372,7.548081152356633e-05
NSGA3,1,213,195,213,4.595579,0.00571530332798275,0.041157194116456484,0.8419447133599762,0.00847910797441815,0.0001583074404636491
NSGA3,1,218,200,218,4.914669,0.0054920274612504216,0.041130308574785196,0.8421858402321906,0.009378394378824154,0.00019374278391137212
NSGA3,1,222,205,222,4.993009,0.005464736293343006,0.04455135395803099,0.8428175024274819,0.0029214083440560553,2.7853688749175263e-05
NSGA3,1,210,210,210,5.143278,0.005327604686149056,0.044408518205491236,0.847180652705321,0.003847584214982209,4.721620149098214e-05
NSGA3,1,225,215,225,5.26205,0.005265613329982669,0.04377764027610644,0.8501330047446249,0.003622686404421657,4.137739204405937e-05
NSGA3,1,231,220,231,5.320082,0.005195373968443722,0.04208399119914315,0.8503865731784896,0.0027658375842907344,2.3350202321591343e-05
NSGA3,1,231,225,231,5.582544,0.004987454652290376,0.04252733222099879,0.8507165312592614,0.0027846167974970295,2.381758596273366e-05
NSGA3,1,235,230,235,5.480231,0.00477570110147821,0.042472000177517816,0.8508300669238698,0.002839020709121367,2.472261226899482e-05
NSGA3,1,239,235,239,5.503032,0.004697921925239181,0.041820986201208415,0.8501316272438352,0.0030040500317502277,2.7750446691132512e-05
NSGA3,1,239,240,239,5.235119,0.004737285899013689,0.042244943714362174,0.8501458609410213,0.0026859094426427504,2.2307167464633074e-05
NSGA3,1,227,245,227,5.240843,0.004718820698947519,0.04189605926151325,0.8556202172920833,0.0030726456697871066,2.852574563211251e-05
NSGA3,1,227,250,227,5.980962,0.004832204386768954,0.042051723704405956,0.8553219503062167,0.0028929824323209357,2.5237357593679988e-05
NSGA3,1,230,255,230,5.262453,0.004534196618162769,0.04170680649624144,0.8587194403449513,0.0029420151424406904,2.6044831625777015e-05
NSGA3,1,238,260,238,5.4260909999999996,0.004518031593866421,0.04129036780946062,0.8588075042954956,0.002750286534797862,2.27574653025636e-05
NSGA3,1,229,265,229,5.7654250000000005,0.004721579656376857,0.041994453151390866,0.8587922379971041,0.0027347126362535687,2.268932483896243e-05
NSGA3,1,232,270,232,5.98973,0.0045488476301180645,0.041502508981640686,0.8588803477366044,0.0026441355853543255,2.1210015692837453e-05
NSGA3,1,232,275,232,5.719614,0.004484347620622638,0.04086519762809549,0.8589066009260852,0.003017513065800242,2.7623065059807503e-05
NSGA3,1,225,280,225,5.968654,0.004610539972878091,0.04110025303853423,0.8611861169232442,0.0030064054342276796,2.7220012896038407e-05
NSGA3,1,233,285,233,5.972311,0.004578484738688688,0.040474806830614406,0.8613267217002537,0.0028093357707790504,2.3277888370850655e-05
NSGA3,1,239,290,239,6.356429,0.004506887666713808,0.03713593513383664,0.8615044328857564,0.0029164478812459043,2.3810050729370995e-05
NSGA3,1,227,295,227,7.386199,0.004301816624189733,0.03927402056035341,0.8636699776164292,0.002924747014784744,2.443000894439864e-05
NSGA3,1,239,300,239,6.465053,0.004448929637725599,0.03699677140122044,0.8638406543836753,0.0030958840535626293,2.558964558588692e-05
NSGA3,1,212,305,212,6.449652,0.004275518194003746,0.03802258338684175,0.8637304921827405,0.0029988899593432553,2.5084999572548968e-05
NSGA3,1,224,310,224,5.734615,0.004236707317914953,0.037237110476158145,0.863774625537291,0.002881411312060899,2.3243336215579843e-05
NSGA3,1,225,315,225,6.73099,0.0043553055575814995,0.03626013488855866,0.8674806827838673,0.004698834626224153,5.4186034176109147e-05
NSGA3,1,237,320,237,6.773382,0.0045103426995345705,0.03482296704646206,0.8682567429543786,0.004192272018190195,4.1577918804806664e-05
NSGA3,1,233,325,233,6.330449,0.004297615845432251,0.0362994166662713,0.8684999398152423,0.0028355274895327,2.1480689633942706e-05
NSGA3,1,241,330,241,6.299873,0.00428432987586098,0.03601100038716283,0.8676076469444384,0.0029409855543663928,2.316638685988306e-05
NSGA3,1,241,335,241,6.376655,0.004189520885178787,0.035951811077540016,0.8678898352367843,0.00300900850351862,2.423587095499769e-05
NSGA3,1,220,340,220,6.357111,0.004194514914403943,0.03634307241485637,0.8704469827674358,0.0031469408313580423,2.6827199225579253e-05
NSGA3,1,223,345,223,6.116578,0.004269151425818331,0.03637227404453845,0.8705905200358606,0.0034343472519399705,3.195476828775892e-05
NSGA3,1,237,350,237,8.393473,0.004311881681232592,0.03541991425895123,0.8715701593642745,0.0034559841302606244,3.0654413890135125e-05
NSGA3,1,237,355,237,6.822339,0.004355802412612751,0.034372502815013785,0.8695304592711948,0.0037855775911549354,3.567063444041907e-05
NSGA3,1,249,360,249,7.96654,0.004348300395873596,0.034096080137465345,0.8717272116457946,0.0037576484982450894,3.493822436522642e-05
NSGA3,1,247,365,247,7.241516,0.004282415079756323,0.034688867426749634,0.8717812643735302,0.0029897183066070554,2.2923988580695783e-05
NSGA3,1,249,370,249,7.543195,0.004273846059668163,0.034659734086558945,0.871985245115017,0.002852683559943441,2.086248072402507e-05
NSGA3,1,252,375,252,7.492958,0.004245974784348196,0.03467007763475945,0.8721168215765093,0.002902935655327512,2.1602933171831204e-05
NSGA3,1,245,380,245,7.140688,0.004222309941907716,0.03212480677277965,0.8727919079131556,0.003178458961049961,2.4850602440230278e-05
NSGA3,1,229,385,229,5.690171,0.0040943275671706325,0.03203076416192153,0.8768245113834168,0.0033869110192491017,2.7932131920601836e-05
NSGA3,1,236,390,236,6.396466,0.004230041399155079,0.03196485328443234,0.8769731325873076,0.0033764403073693414,2.7756082400156034e-05
NSGA3,1,230,395,230,7.33139,0.00402565157588776,0.03200286415320553,0.8769886578042487,0.0034087148040068196,2.8292385195109624e-05
NSGA3,1,234,400,234,7.94575,0.003864236969429048,0.032037591221642334,0.8769720025873123,0.0035986477074883656,3.153076282180195e-05
NSGA3,1,242,405,242,7.489959,0.003942003135205516,0.0312213352855514,0.8774937696238665,0.0035919185958778617,3.113274442984509e-05
NSGA3,1,242,410,242,7.297176,0.0038905438711804704,0.031068762633580018,0.8776179406383148,0.0038808626206077584,3.5991325998391234e-05
NSGA3,1,246,415,246,8.039447,0.003915305760661237,0.03093573890480731,0.8777145574075707,0.0036333148120683808,3.154409461165725e-05
NSGA3,1,249,420,249,7.9633009999999995,0.00386028188739321,0.030752652407440524,0.87847587684923,0.003452950093773991,2.8263168218878806e-05
NSGA3,1,243,425,243,8.012353,0.003993301367423864,0.03127248461162731,0.8788012032549463,0.003767767260066459,3.422104412456122e-05
NSGA3,1,244,430,244,7.412674,0.0038730558373938863,0.03220394412897447,0.8790337756367068,0.0034683203430963083,2.9844840286318063e-05
NSGA3,1,246,435,246,8.225979,0.003863848545256066,0.031183930994869016,0.8791167869226393,0.0036096201044097972,3.116775312694567e-05
NSGA3,1,249,440,249,8.306969,0.0037225035531908424,0.032195144301349,0.8797985697077988,0.0034090724067324806,2.8914805433294653e-05
NSGA3,1,250,445,250,8.00347,0.003676919202478846,0.03225224469494273,0.8805047659022925,0.0033779716721303193,2.83830142323263e-05
NSGA3,1,243,450,243,8.014064,0.003569457951172176,0.03221688537146433,0.8790694905467543,0.003476810048300807,2.9354330109786515e-05
NSGA3,1,250,455,250,9.550217,0.0035971082202584563,0.03155323438187951,0.8805268965139821,0.0035975216185028937,3.1311818713382705e-05
NSGA3,1,254,460,254,8.458807,0.0036226271636765517,0.032289416039428476,0.8811533290748629,0.0034548615336208693,2.883307241797308e-05
NSGA3,1,259,465,259,8.605824,0.003827287257998186,0.0324497234670464,0.880885778446256,0.003549800108326427,3.0515684010559614e-05
NSGA3,1,256,470,256,8.704255,0.0037471849878909225,0.032450202590158225,0.8818708665985532,0.003363875280278549,2.738211639475471e-05
NSGA3,1,257,475,257,9.405796,0.003722927103277758,0.03193692854126046,0.8818740041873199,0.0032340748308624214,2.5638302594564522e-05
NSGA3,1,242,480,242,9.064716,0.0033493613948706057,0.03207813383837226,0.8819048751857936,0.0033629731599079424,2.7030206201669767e-05
NSGA3,1,256,485,256,8.480049,0.0030664037986940103,0.03144603232050672,0.8819089539636731,0.003221865435425375,2.4803833832496847e-05
NSGA3,1,260,490,260,9.07438,0.0028578007338657258,0.031246088826844057,0.8819984503739553,0.0031725770655857267,2.4044323619114256e-05
NSGA3,1,247,495,247,9.108933,0.0013157789376667098,0.031042020517091082,0.8808329917283984,0.003284162351366486,2.5391714861237467e-05
NSGA3,1,251,500,251,8.81175,9.962433441857666e-05,0.028798078500031334,0.8809289806416583,0.00345517373433027,2.7699212099163093e-05
UNSGA3,1,20,1,20,0.0,0.20673621203635068,0.2595307618368609,0.4617905239540671,0.009788070343673447,0.0002979617973063142
UNSGA3,1,32,5,32,4.248741,0.1617919819522132,0.23691802912076287,0.505369236631646,0.005573309718034578,7.732146375822189e-05
UNSGA3,1,38,10,38,3.859985,0.12154388920132395,0.19861057858897094,0.5483453567057821,0.008997146740349979,0.0002159009519736586
UNSGA3,1,29,15,29,4.339311,0.10272795646475,0.16539831676639621,0.5908645885906626,0.011258312218151378,0.00028996944263821563
UNSGA3,1,19,20,19,4.596183,0.06948856471402585,0.1467786998888826,0.625753769723034,0.009448316723947149,0.00029541499200805694
