Algorithm,Seed,Population,Generation,Solutions,TimeDelta,GD,IGD,HV,S,STE
NSGA2,1,400,195,400,8.376787,0.01975599981806571,0.035088535132058084,0.833378838598969,0.003256889335121462,1.8332248219666602e-05
NSGA2,1,400,200,400,9.104921,0.019865311928597182,0.03489150028918875,0.8338433187647081,0.0033290106422896497,1.912954821667688e-05
NSGA2,1,400,205,400,8.312439,0.02027866935498914,0.03451269929808891,0.8340675260405221,0.003201949631841673,1.7274667697227143e-05
NSGA2,1,400,210,400,8.958378,0.019947333063906156,0.0340107697133645,0.8360110893452359,0.003031853691022184,1.527655576032523e-05
NSGA2,1,400,215,400,9.003861,0.020380138023358137,0.0340105677219783,0.8374754402833534,0.0031526962592016245,1.6529865340062407e-05
NSGA2,1,400,220,400,9.423579,0.02068511596954147,0.03425964854190104,0.8374956423953526,0.003131140270298327,1.6304598180662774e-05
NSGA2,1,400,225,400,9.232032,0.01999580183127899,0.03344181074062298,0.8393308756511593,0.0036627008037615244,2.2006656382061983e-05
NSGA2,1,400,230,400,11.755354,0.020265759456486402,0.033085740641418476,0.8404499367861387,0.0036986722787219943,2.1324350839732054e-05
NSGA2,1,400,235,400,8.688152,0.019931783091704375,0.032991301202304424,0.840452117804245,0.0036397504847944483,2.06113589428597e-05
NSGA2,1,400,240,400,9.891848,0.019810362441131508,0.032082013283136236,0.8405733692338337,0.0030807430933633374,1.4766391153307832e-05
NSGA2,1,400,245,400,9.325675,0.019683304470060947,0.03238317960644169,0.8406544489348933,0.003176230682812229,1.5730080986518527e-05
NSGA2,1,400,250,400,10.766106,0.020014346466155884,0.032646338889490735,0.8408617801173156,0.003391170799612799,1.8096245081134837e-05
NSGA2,1,400,255,400,10.186864,0.019564362097049117,0.03273574049106474,0.8408898927488407,0.003455298645089998,1.867314177995519e-05
NSGA2,1,400,260,400,10.732465,0.020161277856795456,0.03316038000338826,0.8414707090394002,0.003232743404450298,1.631804737948061e-05
NSGA2,1,400,265,400,10.930535,0.019438310091527636,0.033255988754232614,0.8434519715813981,0.0031757591031681878,1.591654172304706e-05
NSGA2,1,400,270,400,10.906336,0.01994441705839486,0.03319304081276717,0.8434641411557893,0.0030791778387263833,1.4708805976607188e-05
NSGA2,1,400,275,400,10.864759,0.01993244733061736,0.03128209838934353,0.8486488291959947,0.003846371387173075,2.2097806082221166e-05
NSGA2,1,400,280,400,10.611653,0.01961450726171851,0.030995729374148198,0.8488794731261329,0.0037280498154324293,2.075917745157276e-05
NSGA2,1,400,285,400,11.787146,0.01922978962694598,0.0309909679326116,0.8538489857214159,0.0034927750719661275,1.816434200590433e-05
NSGA2,1,400,290,400,11.793341999999999,0.019516756150863818,0.03060716538151852,0.8540748620511924,0.0034307512711831125,1.7326333962877128e-05
NSGA2,1,400,295,400,11.749532,0.01959614514885312,0.02998475101149211,0.8543355918323605,0.0036371118153516735,1.953792887024672e-05
NSGA2,1,400,300,400,11.955259999999999,0.019176316209651642,0.02992724723574112,0.8544958587171977,0.003130726041992155,1.4456707002294464e-05
NSGA2,1,400,305,400,11.800106,0.018781056726244902,0.02938164028982799,0.8546954247980949,0.003374665940977004,1.6608641854737336e-05
NSGA2,1,400,310,400,12.403259,0.018552101917037,0.02943200842346121,0.8560745459897248,0.003415719258137597,1.675257173962851e-05
NSGA2,1,400,315,400,12.289677,0.018310336908974077,0.029660396550126984,0.858360018796835,0.0030558885658485777,1.3463761912642747e-05
NSGA2,1,400,320,400,12.719421,0.018261060899040733,0.02939073956650071,0.8587892669893886,0.003144478787878676,1.4248620929265873e-05
NSGA2,1,400,325,400,12.815869,0.01832962943914224,0.02815118502442985,0.8606717851322205,0.003423209267693456,1.6846781866529556e-05
NSGA2,1,400,330,400,13.874576,0.018553657868191725,0.02816137998591822,0.8608827885882755,0.003390266252621002,1.634755679703376e-05
NSGA2,1,400,335,400,13.021382,0.018594360612550508,0.02778092941658086,0.8611390742463194,0.0035650765462948895,1.8076858556997633e-05
NSGA2,1,400,340,400,12.544033,0.018161516758434526,0.02772458726786615,0.8612378850707123,0.0035855906430501457,1.8285492135204298e-05
NSGA2,1,400,345,400,13.454574,0.018008179576193335,0.02749510938339728,0.8613348975702044,0.003393698032530406,1.6307652649317922e-05
NSGA2,1,400,350,400,13.227268,0.01819911217877646,0.027575261291878556,0.861340565786231,0.0034397200077169532,1.6752948145855033e-05
NSGA2,1,400,355,400,12.906242,0.018587435023184315,0.027459543355573074,0.8613587655566152,0.003317476269577042,1.55833458417561e-05
NSGA2,1,400,360,400,13.350393,0.018719084618648543,0.027495943295783882,0.861371623248401,0.003205576452698257,1.450708571055852e-05
NSGA2,1,400,365,400,14.17602,0.018624987312854068,0.02702711161792861,0.8630604641377575,0.0034263531494958355,1.653349576693093e-05
NSGA2,1,400,370,400,14.295763,0.018719195607028633,0.02708334651690639,0.8630499024492462,0.003539695816294651,1.7570485779534108e-05
NSGA2,1,400,375,400,13.452926,0.018633958780300622,0.027246575393624354,0.8631174021018492,0.004065574167557415,2.3179051488014877e-05
NSGA2,1,400,380,400,14.706948,0.018391332336846967,0.02745352920293347,0.8661488579851151,0.004176266039855076,2.4602230855069503e-05
NSGA2,1,400,385,400,14.669719,0.018772251409253374,0.026512672557613526,0.8666451939037982,0.004327933096576846,2.641021762153356e-05
NSGA2,1,400,390,400,15.607721,0.018365344352651174,0.026535725642779874,0.8666648568419744,0.003102353680461441,1.359549774219952e-05
NSGA2,1,400,395,400,14.661769,0.01824188576042694,0.026501817132130505,0.8667320799710603,0.0033717088700129603,1.6058783157015683e-05
NSGA2,1,400,400,400,15.120367,0.018866943341496915,0.026591695159152922,0.8692110310116716,0.003176059026072252,1.4170643922949966e-05
NSGA2,1,400,405,400,15.993524,0.019346198923418573,0.02647349433483484,0.8703978916716069,0.0034073853575096137,1.6245376761437662e-05
NSGA2,1,400,410,400,15.36422,0.01901817461897945,0.026158583528613173,0.8704215916089015,0.003908169655651479,2.0950458903261763e-05
NSGA2,1,400,415,400,15.721914,0.019262529943356765,0.02607571938372337,0.8710311177053083,0.0035754963903257488,1.7894934700411778e-05
NSGA2,1,400,420,400,16.149643,0.019017092920379744,0.02593427756835257,0.8711250098338176,0.0035575155663388927,1.7725191415733748e-05
NSGA2,1,400,425,400,16.99368,0.01905872468200495,0.02603190811320066,0.8711912116092514,0.003189862187114988,1.4174668689834472e-05
NSGA2,1,400,430,400,16.456657,0.019201270712725003,0.025420091030113244,0.8711950299078501,0.0032961103842505837,1.5134656576502342e-05
NSGA2,1,400,435,400,16.194741,0.018987008988451497,0.025146109726870296,0.8713652120771631,0.00353709532798438,1.7416524694635336e-05
NSGA2,1,400,440,400,16.600705,0.01827642895340124,0.025151215057266304,0.8721676080717913,0.0035253742498085666,1.7291765144327794e-05
NSGA2,1,400,445,400,15.565672,0.018167826573948206,0.024740270608100794,0.8756268261211364,0.003372075139950104,1.573694276334153e-05
NSGA2,1,400,450,400,17.311562,0.017815189534824295,0.024513711369792045,0.8756727168301297,0.003289040787376864,1.497146835784329e-05
NSGA2,1,400,455,400,17.061409,0.01774760561450007,0.02399883763546586,0.8758497772055096,0.0033727624076905337,1.5744530553831832e-05
NSGA2,1,400,460,400,17.289285,0.017499838438432926,0.024252208634406382,0.8758975493594947,0.0033905815076578465,1.604111771037238e-05
NSGA2,1,400,465,400,16.626992,0.01737455653226381,0.02426239358774437,0.8758971509413243,0.0032099205683361757,1.4211637861444011e-05
NSGA2,1,400,470,400,17.643931,0.016795479637986367,0.024223209180264264,0.8761692529092284,0.003170822469238651,1.386634166017997e-05
NSGA2,1,400,475,400,17.543392,0.017082900221736558,0.02414160963525034,0.8776226482783185,0.003049978493241986,1.28084247050724e-05
NSGA2,1,400,480,400,18.291518,0.016794417198598206,0.02403636441088583,0.8776818519840364,0.0032231053365562915,1.4303791274798155e-05
NSGA2,1,400,485,400,18.294984,0.01665958235810078,0.02422837668794651,0.8776550526062207,0.0034417146144640792,1.6309921757282348e-05
NSGA2,1,400,490,400,17.420647,0.016530520815132864,0.024230380615494342,0.8777003241299145,0.0034243462413397156,1.598218740741633e-05
NSGA2,1,400,495,400,18.464278,0.01710916389374008,0.02407249675755281,0.8787224661983735,0.003818613117019734,1.9845318228718635e-05
NSGA2,1,400,500,400,17.421725,0.01735192456133424,0.02405476848419223,0.879025763050737,0.0034029154641809995,1.5753888295008744e-05
NSGA2,2,15,1,15,0.0,0.1837861973496167,0.27853049227106175,0.45548265950197653,0.016501837159579015,0.0009053119389149583
NSGA2,2,25,5,25,3.618463,0.16858358159183218,0.24326714792154822,0.491066892579957,0.014382441361655772,0.0004972981069385004
NSGA2,2,40,10,40,4.168308,0.10843190052922518,0.19709806799424717,0.5698681660032611,0.013090058163525134,0.0004129204497442509
NSGA2,2,60,15,60,4.018031,0.07821785690977458,0.17679427363238395,0.5969080300438827,0.014032997356379617,0.0004373538109232776
NSGA2,2,42,20,42,4.096243,0.061221820718299715,0.15190991901357914,0.6280475058616644,0.008834245190896964,0.00020523715959756185
NSGA2,2,33,25,33,4.4790980000000005,0.04491447932259584,0.12452635587983245,0.6704515065249401,0.01181854355391175,0.0004146752671685502
NSGA2,2,65,30,65,3.899415,0.04408418686660915,0.10844850834441025,0.6999237393805544,0.01001814188598643,0.00026567648698880194
NSGA2,2,87,35,87,4.445321,0.04550858962415572,0.0961030470622759,0.7137105002855126,0.008326204977649935,0.0001716969076655418
NSGA2,2,103,40,103,3.972749,0.04225819045897072,0.09092278596931412,0.7292243587948524,0.006233738257343041,9.705839678847734e-05
NSGA2,2,106,45,106,4.636936,0.041261421333575576,0.0831432804253025,0.7461130524461645,0.006586132587721283,0.00010439415605500327
NSGA2,2,158,50,158,4.479046,0.03557522818347094,0.0806412604948501,0.7555715547442954,0.005387359580309703,7.060608612214356e-05
NSGA2,2,165,55,165,4.299732,0.03223343279803547,0.07475105033784928,0.7699297493233112,0.0057028796800777035,7.651938609543461e-05
NSGA2,2,188,60,188,3.643208,0.0274120326241175,0.06886083873691777,0.7743086429407274,0.006131527768014351,8.852052934613607e-05
NSGA2,2,234,65,234,3.5110419999999998,0.027024389319881912,0.06505988626017509,0.7773356918118028,0.0035473080134847223,3.435719921570275e-05
NSGA2,2,267,70,267,4.394901,0.02754231076638827,0.06399291456286313,0.7823110236218374,0.0051335360555965865,5.457901195017635e-05
NSGA2,2,286,75,286,4.919545,0.028246985522606714,0.06273635826434683,0.793502321492318,0.0036823622353023035,2.8842204541123892e-05
NSGA2,2,305,80,305,3.6102090000000002,0.029504571968012143,0.06178332736734805,0.8028413876404462,0.0036466092228921243,2.7145365476754636e-05
NSGA2,2,332,85,332,4.92643,0.027174858263633073,0.05874358487028342,0.8044496120236816,0.0037867802640486523,2.863047344563166e-05
NSGA2,2,348,90,348,4.11772,0.02537978418750553,0.05687804871754524,0.8062100442985459,0.0030853427798673257,1.9911942868932462e-05
NSGA2,2,379,95,379,5.28427,0.02406239985824058,0.05375706216221694,0.8079050432582862,0.0031509469258933155,2.2222031814937496e-05
NSGA2,2,377,100,377,4.918613,0.024246878835710764,0.053021839899712916,0.8111640000657321,0.004691605400987546,4.17185227119067e-05
NSGA2,2,397,105,397,6.337427,0.02375448413432344,0.051685082433593856,0.8114182992480727,0.005643514250646003,5.886962988615694e-05
NSGA2,2,400,110,400,5.372348,0.023302810917345488,0.048986229487701094,0.8120838018228544,0.00552460666316467,5.534244365868614e-05
NSGA2,2,400,115,400,6.062814,0.02162537340607397,0.04835049477446168,0.8134209817516915,0.003110365202330052,2.0750063204870265e-05
NSGA2,2,400,120,400,5.376631,0.020919196101029613,0.04787948866516286,0.8182544909709355,0.0029662609824921754,1.881957103500539e-05
NSGA2,2,400,125,400,5.4710280000000004,0.02130408264362174,0.04759782022824607,0.8196299725717097,0.0025662846889291983,1.3801050584001601e-05
NSGA2,2,400,130,400,5.346654,0.021667503880700344,0.04648328507694039,0.8207717368528349,0.002621895598583267,1.4747326073892528e-05
NSGA2,2,400,135,400,5.968285,0.021123477493050196,0.047262110797375016,0.8212458298257675,0.0028064635854760413,1.770472399789883e-05
NSGA2,2,400,140,400,5.738547,0.020798767633354184,0.04708924053959548,0.8213590702664056,0.0028201727416942474,1.7658803311872e-05
NSGA2,2,400,145,400,6.34653,0.020715701458491047,0.04696008843734293,0.8247099369888543,0.0028634111279845892,1.8067062197716468e-05
NSGA2,2,400,150,400,6.14105,0.020994140460669906,0.04531972426562536,0.8251128437880777,0.002734431755015945,1.6052716706107685e-05
NSGA2,2,400,155,400,6.427881,0.02025838742415453,0.044874818325676115,0.8269818927849312,0.0026875881014532537,1.5169509364573713e-05
NSGA2,2,400,160,400,6.351536,0.020193246602682825,0.04343626456235641,0.8310786526751668,0.003092455416562596,1.9979279577358005e-05
NSGA2,2,400,165,400,6.960367,0.020302531667065287,0.042568888773760596,0.8323698452883026,0.0028398016697248046,1.7892138515835294e-05
NSGA2,2,400,170,400,7.100367,0.02011744514305542,0.040709507663727725,0.833361234471949,0.002820568068819228,1.700905332834238e-05
NSGA2,2,400,175,400,7.92085,0.020167289179331072,0.03930295940526252,0.8360426112214989,0.0030544298237003913,1.8400613154991786e-05
NSGA2,2,400,180,400,6.951834,0.020489260969449637,0.03867951226321509,0.8367048035418319,0.0027830824937662545,1.5336949132099683e-05
NSGA2,2,400,185,400,7.253598,0.02076384120237239,0.03729778195147644,0.8392329213553407,0.0031038369058155025,1.801527229036248e-05
NSGA2,2,400,190,400,8.371967,0.021417604767567034,0.036593299852772085,0.8423169740609276,0.00315024028417191,1.8447405207303293e-05
NSGA2,2,400,195,400,8.356607,0.020296148804754964,0.03529983855145339,0.8433551548988416,0.00316172650603502,1.854589222247642e-05
NSGA2,2,400,200,400,8.734826,0.020749161625668745,0.034291165359258524,0.8446454598041792,0.0033516902863656795,1.9835070798277565e-05
NSGA2,2,400,205,400,8.209372,0.020840480830870523,0.03375259763137996,0.8452344882638787,0.0029327149225656254,1.4922467091800228e-05
NSGA2,2,400,210,400,7.540837,0.02127227288342512,0.03349863541453093,0.8455815544396597,0.0029988812464622414,1.5599483254482703e-05
NSGA2,2,400,215,400,8.440227,0.020335977696152207,0.03359511024939317,0.8464218190188253,0.002803573392663279,1.4362504279072053e-05
NSGA2,2,400,220,400,9.131671,0.02053974466512695,0.03348762562290799,0.846525787105043,0.0028270135449609407,1.4882380078031876e-05
NSGA2,2,400,225,400,9.17242,0.021539091874288107,0.03153953210284353,0.847413929590641,0.0033956331458103,2.089609215045693e-05
NSGA2,2,400,230,400,8.887642,0.021795888573246647,0.03106697873313112,0.8501681110062166,0.00332459963955631,1.918268758977471e-05
NSGA2,2,400,235,400,10.216806,0.021480978494834345,0.031080272126164758,0.8502838317887065,0.0033198598526796618,1.9128030158262573e-05
NSGA2,2,400,240,400,8.058199,0.021055931707274714,0.03071317606837348,0.8532514341315269,0.003707175599866063,2.3690915984258507e-05
NSGA2,2,400,245,400,10.086632,0.021498554761142867,0.030661025988966875,0.8533301585467187,0.003176539892157929,1.739418817514474e-05
NSGA2,2,400,250,400,9.947372,0.022124568109056587,0.030353952800123866,0.8535616087969657,0.00315078716381542,1.6963179103188223e-05
NSGA2,2,400,255,400,9.505114,0.021316396343224832,0.029319670569563073,0.8557296895374811,0.002969023258918062,1.5002836141459842e-05
NSGA2,2,400,260,400,9.813241,0.020299331370545185,0.02862681985362828,0.8562584728559699,0.0030928597279736986,1.628045783029799e-05
NSGA2,2,400,265,400,10.36539,0.019747509201280523,0.02804820724907571,0.8565853055231876,0.002997885660489146,1.528164817095907e-05
NSGA2,2,400,270,400,10.517409,0.020026743745181944,0.02795832369875926,0.8581442055180137,0.002721877462237977,1.2559517959569359e-05
NSGA2,2,400,275,400,10.408533,0.019677867249182218,0.02734064908577089,0.8609716403754479,0.0031346003252476946,1.6468141426397427e-05
NSGA2,2,400,280,400,11.193969,0.01949042440818547,0.027016412837663525,0.8611622885646093,0.0031539304431490956,1.6661347949823514e-05
NSGA2,2,400,285,400,10.981768,0.01905833642190789,0.02670054123153122,0.8616065299215803,0.003148974181989799,1.6433883513148133e-05
NSGA2,2,400,290,400,11.600009,0.018666652314735455,0.026196826596513203,0.8624055667214869,0.0032381820068504877,1.7119587421150513e-05
NSGA2,2,400,295,400,11.707328,0.01889859328831672,0.02599443458596214,0.8624786806951659,0.0031048041119315158,1.5931032165615942e-05
NSGA2,2,400,300,400,11.747204,0.018685662496420393,0.026071361230856394,0.8623253256108893,0.0031815478784573137,1.6684135421597016e-05
NSGA2,2,400,305,400,12.025579,0.018926315410721116,0.025636450320375165,0.8634391569230158,0.0034601191627596805,1.9726997775490438e-05
NSGA2,2,400,310,400,11.599698,0.01840803435712645,0.025857101016451896,0.8634372196446084,0.003316357059667356,1.7999731060643833e-05
NSGA2,2,400,315,400,11.915486,0.018492984641849737,0.02581974219764859,0.8648265745689582,0.0033861397151057696,1.8652687149561336e-05
NSGA2,2,400,320,400,12.721194,0.018306568039863556,0.025393795418509717,0.8660836828629617,0.0032722517834220225,1.7166664436279306e-05
NSGA2,2,400,325,400,13.18697,0.018347113493523467,0.025241247335150385,0.8661747293142558,0.00353528086732339,2.0037352457734807e-05
NSGA2,2,400,330,400,12.384638,0.01829506573980655,0.0248602527803568,0.8662829053439445,0.0036992337811362005,2.1938960614331877e-05
NSGA2,2,400,335,400,12.140117,0.018142675043805803,0.02467211800892123,0.8668506791104738,0.003862027911024196,2.3394048908680294e-05
NSGA2,2,400,340,400,12.784383,0.017532347504669726,0.024707724387739823,0.8683042966333305,0.003947339725266928,2.437497138221223e-05
NSGA2,2,400,345,400,13.507322,0.017623165954027135,0.024303194254573002,0.868367922421712,0.004156866810722067,2.7031324314299e-05
NSGA2,2,400,350,400,12.421903,0.017707315369605084,0.02409018306522863,0.8695465615870784,0.003916449213284557,2.3950361181922166e-05
NSGA2,2,400,355,400,13.258189,0.017328576324496227,0.023658262675960367,0.8696231661775075,0.003739311537063103,2.2030158507513407e-05
NSGA2,2,400,360,400,13.674531,0.01732185670418279,0.0236975374721105,0.8698688829598168,0.0038016269729529628,2.2387691938992985e-05
NSGA2,2,400,365,400,13.935478,0.017120957525433814,0.023831853923171983,0.8701239532763219,0.0037718334976433563,2.176909207450573e-05
NSGA2,2,400,370,400,14.087431,0.01692282996611623,0.023479241065611733,0.8714387997306585,0.0036656572388982797,2.052599402902981e-05
NSGA2,2,400,375,400,14.922545,0.01695679646283868,0.02301374403837747,0.8715792804949178,0.003829225074438907,2.250734651301028e-05
NSGA2,2,400,380,400,15.095151,0.0170435894233191,0.022302269213504766,0.8718595619130967,0.0037162995804489564,2.1007475218422435e-05
NSGA2,2,400,385,400,14.718876999999999,0.016898333831141414,0.022113410743035338,0.8719079048633986,0.004816585652318507,3.513839388704121e-05
NSGA2,2,400,390,400,14.354124,0.016875683369515594,0.02218679051831108,0.8738961789179451,0.0039021574201481926,2.2988572348375556e-05
NSGA2,2,400,395,400,14.197257,0.016834613760584472,0.021954335303707842,0.8783079402425245,0.004235444331104936,2.686510365544423e-05
NSGA2,2,400,400,400,14.676033,0.016561333332382185,0.021693429127761364,0.8786604688803255,0.0040113955617884,2.4460597637009105e-05
NSGA2,2,400,405,400,15.831583,0.016712410318664613,0.02205374389327823,0.8811201355554366,0.0035132210806255136,1.8484827466976975e-05
NSGA2,2,400,410,400,14.901286,0.016545572963196222,0.022127530122819955,0.8813836275964335,0.004005184882114141,2.4013338907013705e-05
NSGA2,2,400,415,400,15.549184,0.01698517037248149,0.021679116945308146,0.8814536773175934,0.0037827546938941697,2.1420212328986697e-05
NSGA2,2,400,420,400,16.205215,0.016997532913331573,0.021496101190953038,0.8861660122354098,0.003963785756179423,2.307497868856147e-05
NSGA2,2,400,425,400,15.410218,0.016989153572489243,0.021476284154598724,0.886206489848719,0.004464364533801599,2.810654786481551e-05
NSGA2,2,400,430,400,15.15002,0.016929929536127146,0.02190737421807682,0.8862335340183001,0.0037632820927906287,1.977919213529033e-05
NSGA2,2,400,435,400,16.771935,0.01745916281022867,0.021826948041358568,0.8864571756108839,0.0036199949473201105,1.830167884237394e-05
NSGA2,2,400,440,400,16.55701,0.017473438761129025,0.021415921780614345,0.8866335216366665,0.0038829283967414118,2.105686754945638e-05
NSGA2,2,400,445,400,16.520325,0.01731265554958818,0.021428399027688907,0.8866371259346271,0.003931737095360853,2.158956745815998e-05
NSGA2,2,400,450,400,17.139611,0.017181308781508267,0.02149925516838329,0.8865686358006284,0.004074645563044671,2.3187539979616285e-05
NSGA2,2,400,455,400,16.49363,0.017080583048720226,0.02170454855779762,0.8864481004282446,0.0041779576712252155,2.4378280659617643e-05
NSGA2,2,400,460,400,16.161989,0.01684604872788433,0.021516605157045558,0.8870058185412548,0.0040105724295516456,2.1982986469611747e-05
NSGA2,2,400,465,400,16.942547,0.017553998925543223,0.021714193707789316,0.8870388287364683,0.0037137749098382993,1.9071563418178937e-05
NSGA2,2,400,470,400,17.668426,0.017002541536936117,0.021666962204126262,0.887439237130605,0.00366065664764488,1.85741650751424e-05
NSGA2,2,400,475,400,17.86917,0.016431906000928843,0.020908579249729668,0.8875650863567501,0.00391257882902311,2.109667456272885e-05
NSGA2,2,400,480,400,17.037248,0.016379355607454394,0.020829687119071304,0.8907407723323346,0.004044955181955704,2.250101628821314e-05
NSGA2,2,400,485,400,18.138622,0.016688879729052777,0.020890691996597283,0.892851062247451,0.0041211027248466954,2.3268871254112663e-05
NSGA2,2,400,490,400,18.535882,0.016713023236237263,0.020826506615292003,0.8929408681308041,0.004064666570803504,2.2635927166917026e-05
NSGA2,2,400,495,400,17.705166,0.0168800977568191,0.020797402304458135,0.8931979693678729,0.004181433276457763,2.395514360187058e-05
NSGA2,2,400,500,400,18.760543,0.016036846479268216,0.02067418354299113,0.8933538345337508,0.0043249478556466455,2.562773283157937e-05
NSGA2,3,18,1,18,0.0,0.19932989773067483,0.2739632584231473,0.4631418811706824,0.00851758434121592,0.00021971521545212185
NSGA2,3,34,5,34,4.162781,0.15412055335849692,0.24248142538850428,0.4985071854695752,0.0102240877057293,0.000273369309510777
NSGA2,3,56,10,56,3.95814,0.10727018730774548,0.20828891820145826,0.5533078509385059,0.014446696404377837,0.00046259725625189625
NSGA2,3,37,15,37,4.098643,0.08933594066174008,0.18015738075837168,0.5940823811446752,0.006859738916433557,0.00011355788656490368
NSGA2,3,44,20,44,4.228155,0.062182655850061906,0.15220517737717634,0.631986205650142,0.013594030994707967,0.0004527227498252373
